run	read	path
J328	R1	rawdata/WAR4048A1_59/J328_S59_L001_R1_001.fastq.gz
J328	R2	rawdata/WAR4048A1_59/J328_S59_L001_R2_001.fastq.gz
J328	R1	rawdata/WAR4048A1_59/J328_S59_L002_R1_001.fastq.gz
J328	R2	rawdata/WAR4048A1_59/J328_S59_L002_R2_001.fastq.gz
J414c	R1	rawdata/WAR4048A1_375/J414c_S375_L001_R1_001.fastq.gz
J414c	R2	rawdata/WAR4048A1_375/J414c_S375_L002_R2_001.fastq.gz
J414c	R1	rawdata/WAR4048A1_375/J414c_S375_L002_R1_001.fastq.gz
J414c	R2	rawdata/WAR4048A1_375/J414c_S375_L001_R2_001.fastq.gz
J436b	R1	rawdata/WAR4048A1_523/J436b_S523_L001_R1_001.fastq.gz
J436b	R1	rawdata/WAR4048A1_523/J436b_S523_L002_R1_001.fastq.gz
J436b	R2	rawdata/WAR4048A1_523/J436b_S523_L002_R2_001.fastq.gz
J436b	R2	rawdata/WAR4048A1_523/J436b_S523_L001_R2_001.fastq.gz
J395B	R2	rawdata/WAR4048A1_464/J395B_S464_L002_R2_001.fastq.gz
J395B	R2	rawdata/WAR4048A1_464/J395B_S464_L001_R2_001.fastq.gz
J395B	R1	rawdata/WAR4048A1_464/J395B_S464_L001_R1_001.fastq.gz
J395B	R1	rawdata/WAR4048A1_464/J395B_S464_L002_R1_001.fastq.gz
J430a-rep	R2	rawdata/WAR4048A1_440/J430a-rep_S440_L001_R2_001.fastq.gz
J430a-rep	R2	rawdata/WAR4048A1_440/J430a-rep_S440_L002_R2_001.fastq.gz
J430a-rep	R1	rawdata/WAR4048A1_440/J430a-rep_S440_L002_R1_001.fastq.gz
J430a-rep	R1	rawdata/WAR4048A1_440/J430a-rep_S440_L001_R1_001.fastq.gz
J428f	R2	rawdata/WAR4048A1_443/J428f_S443_L001_R2_001.fastq.gz
J428f	R1	rawdata/WAR4048A1_443/J428f_S443_L002_R1_001.fastq.gz
J428f	R2	rawdata/WAR4048A1_443/J428f_S443_L002_R2_001.fastq.gz
J428f	R1	rawdata/WAR4048A1_443/J428f_S443_L001_R1_001.fastq.gz
J374c	R2	rawdata/WAR4048A1_261/J374c_S261_L002_R2_001.fastq.gz
J374c	R1	rawdata/WAR4048A1_261/J374c_S261_L001_R1_001.fastq.gz
J374c	R1	rawdata/WAR4048A1_261/J374c_S261_L002_R1_001.fastq.gz
J374c	R2	rawdata/WAR4048A1_261/J374c_S261_L001_R2_001.fastq.gz
J419e	R1	rawdata/WAR4048A1_459/J419e_S459_L002_R1_001.fastq.gz
J419e	R2	rawdata/WAR4048A1_459/J419e_S459_L001_R2_001.fastq.gz
J419e	R2	rawdata/WAR4048A1_459/J419e_S459_L002_R2_001.fastq.gz
J419e	R1	rawdata/WAR4048A1_459/J419e_S459_L001_R1_001.fastq.gz
J342c	R1	rawdata/WAR4048A1_200/J342c_S200_L002_R1_001.fastq.gz
J342c	R2	rawdata/WAR4048A1_200/J342c_S200_L001_R2_001.fastq.gz
J342c	R1	rawdata/WAR4048A1_200/J342c_S200_L001_R1_001.fastq.gz
J342c	R2	rawdata/WAR4048A1_200/J342c_S200_L002_R2_001.fastq.gz
J430	R2	rawdata/WAR4048A1_383/J430_S383_L001_R2_001.fastq.gz
J430	R1	rawdata/WAR4048A1_383/J430_S383_L001_R1_001.fastq.gz
J430	R2	rawdata/WAR4048A1_383/J430_S383_L002_R2_001.fastq.gz
J430	R1	rawdata/WAR4048A1_383/J430_S383_L002_R1_001.fastq.gz
J428e	R1	rawdata/WAR4048A1_516/J428e_S516_L002_R1_001.fastq.gz
J428e	R2	rawdata/WAR4048A1_516/J428e_S516_L001_R2_001.fastq.gz
J428e	R2	rawdata/WAR4048A1_516/J428e_S516_L002_R2_001.fastq.gz
J428e	R1	rawdata/WAR4048A1_516/J428e_S516_L001_R1_001.fastq.gz
J428a	R1	rawdata/WAR4048A1_458/J428a_S458_L001_R1_001.fastq.gz
J428a	R2	rawdata/WAR4048A1_458/J428a_S458_L002_R2_001.fastq.gz
J428a	R1	rawdata/WAR4048A1_458/J428a_S458_L002_R1_001.fastq.gz
J428a	R2	rawdata/WAR4048A1_458/J428a_S458_L001_R2_001.fastq.gz
J349f	R1	rawdata/WAR4048A1_187/J349f_S187_L001_R1_001.fastq.gz
J349f	R1	rawdata/WAR4048A1_187/J349f_S187_L002_R1_001.fastq.gz
J349f	R2	rawdata/WAR4048A1_187/J349f_S187_L002_R2_001.fastq.gz
J349f	R2	rawdata/WAR4048A1_187/J349f_S187_L001_R2_001.fastq.gz
J419	R2	rawdata/WAR4048A1_397/J419_S397_L002_R2_001.fastq.gz
J419	R1	rawdata/WAR4048A1_397/J419_S397_L001_R1_001.fastq.gz
J419	R1	rawdata/WAR4048A1_397/J419_S397_L002_R1_001.fastq.gz
J419	R2	rawdata/WAR4048A1_397/J419_S397_L001_R2_001.fastq.gz
J359c	R1	rawdata/WAR4048A1_150/J359c_S150_L002_R1_001.fastq.gz
J359c	R1	rawdata/WAR4048A1_150/J359c_S150_L001_R1_001.fastq.gz
J359c	R2	rawdata/WAR4048A1_150/J359c_S150_L001_R2_001.fastq.gz
J359c	R2	rawdata/WAR4048A1_150/J359c_S150_L002_R2_001.fastq.gz
J360	R1	rawdata/WAR4048A1_85/J360_S85_L002_R1_001.fastq.gz
J360	R2	rawdata/WAR4048A1_85/J360_S85_L002_R2_001.fastq.gz
J360	R1	rawdata/WAR4048A1_85/J360_S85_L001_R1_001.fastq.gz
J360	R2	rawdata/WAR4048A1_85/J360_S85_L001_R2_001.fastq.gz
J367h	R2	rawdata/WAR4048A1_281/J367h_S281_L001_R2_001.fastq.gz
J367h	R2	rawdata/WAR4048A1_281/J367h_S281_L002_R2_001.fastq.gz
J367h	R1	rawdata/WAR4048A1_281/J367h_S281_L001_R1_001.fastq.gz
J367h	R1	rawdata/WAR4048A1_281/J367h_S281_L002_R1_001.fastq.gz
J355a	R1	rawdata/WAR4048A1_208/J355a_S208_L002_R1_001.fastq.gz
J355a	R2	rawdata/WAR4048A1_208/J355a_S208_L002_R2_001.fastq.gz
J355a	R2	rawdata/WAR4048A1_208/J355a_S208_L001_R2_001.fastq.gz
J355a	R1	rawdata/WAR4048A1_208/J355a_S208_L001_R1_001.fastq.gz
J352f	R2	rawdata/WAR4048A1_232/J352f_S232_L002_R2_001.fastq.gz
J352f	R1	rawdata/WAR4048A1_232/J352f_S232_L001_R1_001.fastq.gz
J352f	R2	rawdata/WAR4048A1_232/J352f_S232_L001_R2_001.fastq.gz
J352f	R1	rawdata/WAR4048A1_232/J352f_S232_L002_R1_001.fastq.gz
J367g	R2	rawdata/WAR4048A1_259/J367g_S259_L002_R2_001.fastq.gz
J367g	R1	rawdata/WAR4048A1_259/J367g_S259_L001_R1_001.fastq.gz
J367g	R1	rawdata/WAR4048A1_259/J367g_S259_L002_R1_001.fastq.gz
J367g	R2	rawdata/WAR4048A1_259/J367g_S259_L001_R2_001.fastq.gz
J293	R2	rawdata/WAR4048A1_169/J293_S169_L001_R2_001.fastq.gz
J293	R1	rawdata/WAR4048A1_169/J293_S169_L001_R1_001.fastq.gz
J293	R1	rawdata/WAR4048A1_169/J293_S169_L002_R1_001.fastq.gz
J293	R2	rawdata/WAR4048A1_169/J293_S169_L002_R2_001.fastq.gz
J433g	R2	rawdata/WAR4048A1_489/J433g_S489_L001_R2_001.fastq.gz
J433g	R2	rawdata/WAR4048A1_489/J433g_S489_L002_R2_001.fastq.gz
J433g	R1	rawdata/WAR4048A1_489/J433g_S489_L002_R1_001.fastq.gz
J433g	R1	rawdata/WAR4048A1_489/J433g_S489_L001_R1_001.fastq.gz
J433	R2	rawdata/WAR4048A1_360/J433_S360_L001_R2_001.fastq.gz
J433	R1	rawdata/WAR4048A1_360/J433_S360_L002_R1_001.fastq.gz
J433	R1	rawdata/WAR4048A1_360/J433_S360_L001_R1_001.fastq.gz
J433	R2	rawdata/WAR4048A1_360/J433_S360_L002_R2_001.fastq.gz
NE10467	R2	rawdata/WAR4048A1_139/NE10467_S139_L002_R2_001.fastq.gz
NE10467	R1	rawdata/WAR4048A1_139/NE10467_S139_L001_R1_001.fastq.gz
NE10467	R2	rawdata/WAR4048A1_139/NE10467_S139_L001_R2_001.fastq.gz
NE10467	R1	rawdata/WAR4048A1_139/NE10467_S139_L002_R1_001.fastq.gz
J418i	R1	rawdata/WAR4048A1_264/J418i_S264_L002_R1_001.fastq.gz
J418i	R2	rawdata/WAR4048A1_264/J418i_S264_L002_R2_001.fastq.gz
J418i	R1	rawdata/WAR4048A1_264/J418i_S264_L001_R1_001.fastq.gz
J418i	R2	rawdata/WAR4048A1_264/J418i_S264_L001_R2_001.fastq.gz
J310	R2	rawdata/WAR4048A1_40/J310_S40_L001_R2_001.fastq.gz
J310	R2	rawdata/WAR4048A1_40/J310_S40_L002_R2_001.fastq.gz
J310	R1	rawdata/WAR4048A1_40/J310_S40_L002_R1_001.fastq.gz
J310	R1	rawdata/WAR4048A1_40/J310_S40_L001_R1_001.fastq.gz
J385i	R1	rawdata/WAR4048A1_199/J385i_S199_L002_R1_001.fastq.gz
J385i	R2	rawdata/WAR4048A1_199/J385i_S199_L001_R2_001.fastq.gz
J385i	R2	rawdata/WAR4048A1_199/J385i_S199_L002_R2_001.fastq.gz
J385i	R1	rawdata/WAR4048A1_199/J385i_S199_L001_R1_001.fastq.gz
J430c	R2	rawdata/WAR4048A1_399/J430c_S399_L001_R2_001.fastq.gz
J430c	R1	rawdata/WAR4048A1_399/J430c_S399_L002_R1_001.fastq.gz
J430c	R1	rawdata/WAR4048A1_399/J430c_S399_L001_R1_001.fastq.gz
J430c	R2	rawdata/WAR4048A1_399/J430c_S399_L002_R2_001.fastq.gz
J333	R2	rawdata/WAR4048A1_89/J333_S89_L001_R2_001.fastq.gz
J333	R1	rawdata/WAR4048A1_89/J333_S89_L001_R1_001.fastq.gz
J333	R1	rawdata/WAR4048A1_89/J333_S89_L002_R1_001.fastq.gz
J333	R2	rawdata/WAR4048A1_89/J333_S89_L002_R2_001.fastq.gz
J425g	R1	rawdata/WAR4048A1_495/J425g_S495_L001_R1_001.fastq.gz
J425g	R2	rawdata/WAR4048A1_495/J425g_S495_L002_R2_001.fastq.gz
J425g	R1	rawdata/WAR4048A1_495/J425g_S495_L002_R1_001.fastq.gz
J425g	R2	rawdata/WAR4048A1_495/J425g_S495_L001_R2_001.fastq.gz
blank_32	R2	rawdata/WAR4048A1_240/blank_32_S240_L001_R2_001.fastq.gz
blank_32	R1	rawdata/WAR4048A1_240/blank_32_S240_L002_R1_001.fastq.gz
blank_32	R2	rawdata/WAR4048A1_240/blank_32_S240_L002_R2_001.fastq.gz
blank_32	R1	rawdata/WAR4048A1_240/blank_32_S240_L001_R1_001.fastq.gz
FDK10	R1	rawdata/WAR4048A1_58/FDK10_S58_L002_R1_001.fastq.gz
FDK10	R1	rawdata/WAR4048A1_58/FDK10_S58_L001_R1_001.fastq.gz
FDK10	R2	rawdata/WAR4048A1_58/FDK10_S58_L001_R2_001.fastq.gz
FDK10	R2	rawdata/WAR4048A1_58/FDK10_S58_L002_R2_001.fastq.gz
J359i	R2	rawdata/WAR4048A1_193/J359i_S193_L001_R2_001.fastq.gz
J359i	R1	rawdata/WAR4048A1_193/J359i_S193_L001_R1_001.fastq.gz
J359i	R2	rawdata/WAR4048A1_193/J359i_S193_L002_R2_001.fastq.gz
J359i	R1	rawdata/WAR4048A1_193/J359i_S193_L002_R1_001.fastq.gz
J388a	R2	rawdata/WAR4048A1_348/J388a_S348_L001_R2_001.fastq.gz
J388a	R1	rawdata/WAR4048A1_348/J388a_S348_L001_R1_001.fastq.gz
J388a	R1	rawdata/WAR4048A1_348/J388a_S348_L002_R1_001.fastq.gz
J388a	R2	rawdata/WAR4048A1_348/J388a_S348_L002_R2_001.fastq.gz
blank_42	R2	rawdata/WAR4048A1_336/blank_42_S336_L002_R2_001.fastq.gz
blank_42	R2	rawdata/WAR4048A1_336/blank_42_S336_L001_R2_001.fastq.gz
blank_42	R1	rawdata/WAR4048A1_336/blank_42_S336_L002_R1_001.fastq.gz
blank_42	R1	rawdata/WAR4048A1_336/blank_42_S336_L001_R1_001.fastq.gz
J350d	R2	rawdata/WAR4048A1_223/J350d_S223_L001_R2_001.fastq.gz
J350d	R1	rawdata/WAR4048A1_223/J350d_S223_L002_R1_001.fastq.gz
J350d	R1	rawdata/WAR4048A1_223/J350d_S223_L001_R1_001.fastq.gz
J350d	R2	rawdata/WAR4048A1_223/J350d_S223_L002_R2_001.fastq.gz
J345	R1	rawdata/WAR4048A1_73/J345_S73_L002_R1_001.fastq.gz
J345	R2	rawdata/WAR4048A1_73/J345_S73_L002_R2_001.fastq.gz
J345	R2	rawdata/WAR4048A1_73/J345_S73_L001_R2_001.fastq.gz
J345	R1	rawdata/WAR4048A1_73/J345_S73_L001_R1_001.fastq.gz
J422f	R2	rawdata/WAR4048A1_484/J422f_S484_L002_R2_001.fastq.gz
J422f	R2	rawdata/WAR4048A1_484/J422f_S484_L001_R2_001.fastq.gz
J422f	R1	rawdata/WAR4048A1_484/J422f_S484_L001_R1_001.fastq.gz
J422f	R1	rawdata/WAR4048A1_484/J422f_S484_L002_R1_001.fastq.gz
J411	R2	rawdata/WAR4048A1_108/J411_S108_L002_R2_001.fastq.gz
J411	R2	rawdata/WAR4048A1_108/J411_S108_L001_R2_001.fastq.gz
J411	R1	rawdata/WAR4048A1_108/J411_S108_L001_R1_001.fastq.gz
J411	R1	rawdata/WAR4048A1_108/J411_S108_L002_R1_001.fastq.gz
J433e	R2	rawdata/WAR4048A1_511/J433e_S511_L001_R2_001.fastq.gz
J433e	R1	rawdata/WAR4048A1_511/J433e_S511_L002_R1_001.fastq.gz
J433e	R1	rawdata/WAR4048A1_511/J433e_S511_L001_R1_001.fastq.gz
J433e	R2	rawdata/WAR4048A1_511/J433e_S511_L002_R2_001.fastq.gz
J359h	R1	rawdata/WAR4048A1_229/J359h_S229_L002_R1_001.fastq.gz
J359h	R2	rawdata/WAR4048A1_229/J359h_S229_L001_R2_001.fastq.gz
J359h	R2	rawdata/WAR4048A1_229/J359h_S229_L002_R2_001.fastq.gz
J359h	R1	rawdata/WAR4048A1_229/J359h_S229_L001_R1_001.fastq.gz
J436f	R2	rawdata/WAR4048A1_462/J436f_S462_L001_R2_001.fastq.gz
J436f	R1	rawdata/WAR4048A1_462/J436f_S462_L001_R1_001.fastq.gz
J436f	R1	rawdata/WAR4048A1_462/J436f_S462_L002_R1_001.fastq.gz
J436f	R2	rawdata/WAR4048A1_462/J436f_S462_L002_R2_001.fastq.gz
J405	R1	rawdata/WAR4048A1_124/J405_S124_L001_R1_001.fastq.gz
J405	R2	rawdata/WAR4048A1_124/J405_S124_L002_R2_001.fastq.gz
J405	R1	rawdata/WAR4048A1_124/J405_S124_L002_R1_001.fastq.gz
J405	R2	rawdata/WAR4048A1_124/J405_S124_L001_R2_001.fastq.gz
J385h	R2	rawdata/WAR4048A1_167/J385h_S167_L001_R2_001.fastq.gz
J385h	R1	rawdata/WAR4048A1_167/J385h_S167_L002_R1_001.fastq.gz
J385h	R2	rawdata/WAR4048A1_167/J385h_S167_L002_R2_001.fastq.gz
J385h	R1	rawdata/WAR4048A1_167/J385h_S167_L001_R1_001.fastq.gz
J425e	R1	rawdata/WAR4048A1_373/J425e_S373_L001_R1_001.fastq.gz
J425e	R1	rawdata/WAR4048A1_373/J425e_S373_L002_R1_001.fastq.gz
J425e	R2	rawdata/WAR4048A1_373/J425e_S373_L002_R2_001.fastq.gz
J425e	R2	rawdata/WAR4048A1_373/J425e_S373_L001_R2_001.fastq.gz
J385	R2	rawdata/WAR4048A1_163/J385_S163_L001_R2_001.fastq.gz
J385	R2	rawdata/WAR4048A1_163/J385_S163_L002_R2_001.fastq.gz
J385	R1	rawdata/WAR4048A1_163/J385_S163_L002_R1_001.fastq.gz
J385	R1	rawdata/WAR4048A1_163/J385_S163_L001_R1_001.fastq.gz
J393e	R2	rawdata/WAR4048A1_279/J393e_S279_L001_R2_001.fastq.gz
J393e	R1	rawdata/WAR4048A1_279/J393e_S279_L001_R1_001.fastq.gz
J393e	R2	rawdata/WAR4048A1_279/J393e_S279_L002_R2_001.fastq.gz
J393e	R1	rawdata/WAR4048A1_279/J393e_S279_L002_R1_001.fastq.gz
J428g	R1	rawdata/WAR4048A1_473/J428g_S473_L002_R1_001.fastq.gz
J428g	R2	rawdata/WAR4048A1_473/J428g_S473_L001_R2_001.fastq.gz
J428g	R2	rawdata/WAR4048A1_473/J428g_S473_L002_R2_001.fastq.gz
J428g	R1	rawdata/WAR4048A1_473/J428g_S473_L001_R1_001.fastq.gz
J389	R2	rawdata/WAR4048A1_44/J389_S44_L002_R2_001.fastq.gz
J389	R1	rawdata/WAR4048A1_44/J389_S44_L002_R1_001.fastq.gz
J389	R1	rawdata/WAR4048A1_44/J389_S44_L001_R1_001.fastq.gz
J389	R2	rawdata/WAR4048A1_44/J389_S44_L001_R2_001.fastq.gz
J413a	R2	rawdata/WAR4048A1_449/J413a_S449_L002_R2_001.fastq.gz
J413a	R1	rawdata/WAR4048A1_449/J413a_S449_L002_R1_001.fastq.gz
J413a	R2	rawdata/WAR4048A1_449/J413a_S449_L001_R2_001.fastq.gz
J413a	R1	rawdata/WAR4048A1_449/J413a_S449_L001_R1_001.fastq.gz
J390	R2	rawdata/WAR4048A1_339/J390_S339_L002_R2_001.fastq.gz
J390	R1	rawdata/WAR4048A1_339/J390_S339_L001_R1_001.fastq.gz
J390	R2	rawdata/WAR4048A1_339/J390_S339_L001_R2_001.fastq.gz
J390	R1	rawdata/WAR4048A1_339/J390_S339_L002_R1_001.fastq.gz
M2b	R1	rawdata/WAR4048A1_114/M2b_S114_L001_R1_001.fastq.gz
M2b	R2	rawdata/WAR4048A1_114/M2b_S114_L002_R2_001.fastq.gz
M2b	R2	rawdata/WAR4048A1_114/M2b_S114_L001_R2_001.fastq.gz
M2b	R1	rawdata/WAR4048A1_114/M2b_S114_L002_R1_001.fastq.gz
J371	R2	rawdata/WAR4048A1_94/J371_S94_L002_R2_001.fastq.gz
J371	R1	rawdata/WAR4048A1_94/J371_S94_L001_R1_001.fastq.gz
J371	R1	rawdata/WAR4048A1_94/J371_S94_L002_R1_001.fastq.gz
J371	R2	rawdata/WAR4048A1_94/J371_S94_L001_R2_001.fastq.gz
TLC725	R1	rawdata/WAR4048A1_22/TLC725_S22_L002_R1_001.fastq.gz
TLC725	R2	rawdata/WAR4048A1_22/TLC725_S22_L001_R2_001.fastq.gz
TLC725	R2	rawdata/WAR4048A1_22/TLC725_S22_L002_R2_001.fastq.gz
TLC725	R1	rawdata/WAR4048A1_22/TLC725_S22_L001_R1_001.fastq.gz
J401e	R2	rawdata/WAR4048A1_246/J401e_S246_L002_R2_001.fastq.gz
J401e	R1	rawdata/WAR4048A1_246/J401e_S246_L002_R1_001.fastq.gz
J401e	R2	rawdata/WAR4048A1_246/J401e_S246_L001_R2_001.fastq.gz
J401e	R1	rawdata/WAR4048A1_246/J401e_S246_L001_R1_001.fastq.gz
J342	R1	rawdata/WAR4048A1_47/J342_S47_L002_R1_001.fastq.gz
J342	R2	rawdata/WAR4048A1_47/J342_S47_L001_R2_001.fastq.gz
J342	R2	rawdata/WAR4048A1_47/J342_S47_L002_R2_001.fastq.gz
J342	R1	rawdata/WAR4048A1_47/J342_S47_L001_R1_001.fastq.gz
J376e	R1	rawdata/WAR4048A1_316/J376e_S316_L001_R1_001.fastq.gz
J376e	R2	rawdata/WAR4048A1_316/J376e_S316_L001_R2_001.fastq.gz
J376e	R1	rawdata/WAR4048A1_316/J376e_S316_L002_R1_001.fastq.gz
J376e	R2	rawdata/WAR4048A1_316/J376e_S316_L002_R2_001.fastq.gz
blank_51	R1	rawdata/WAR4048A1_337/blank_51_S337_L001_R1_001.fastq.gz
blank_51	R1	rawdata/WAR4048A1_337/blank_51_S337_L002_R1_001.fastq.gz
blank_51	R2	rawdata/WAR4048A1_337/blank_51_S337_L001_R2_001.fastq.gz
blank_51	R2	rawdata/WAR4048A1_337/blank_51_S337_L002_R2_001.fastq.gz
J428g	R2	rawdata/WAR4048A1_416/J428g_S416_L001_R2_001.fastq.gz
J428g	R2	rawdata/WAR4048A1_416/J428g_S416_L002_R2_001.fastq.gz
J428g	R1	rawdata/WAR4048A1_416/J428g_S416_L002_R1_001.fastq.gz
J428g	R1	rawdata/WAR4048A1_416/J428g_S416_L001_R1_001.fastq.gz
J424	R1	rawdata/WAR4048A1_358/J424_S358_L001_R1_001.fastq.gz
J424	R2	rawdata/WAR4048A1_358/J424_S358_L002_R2_001.fastq.gz
J424	R1	rawdata/WAR4048A1_358/J424_S358_L002_R1_001.fastq.gz
J424	R2	rawdata/WAR4048A1_358/J424_S358_L001_R2_001.fastq.gz
J429d	R1	rawdata/WAR4048A1_342/J429d_S342_L002_R1_001.fastq.gz
J429d	R1	rawdata/WAR4048A1_342/J429d_S342_L001_R1_001.fastq.gz
J429d	R2	rawdata/WAR4048A1_342/J429d_S342_L001_R2_001.fastq.gz
J429d	R2	rawdata/WAR4048A1_342/J429d_S342_L002_R2_001.fastq.gz
J379	R2	rawdata/WAR4048A1_38/J379_S38_L001_R2_001.fastq.gz
J379	R1	rawdata/WAR4048A1_38/J379_S38_L002_R1_001.fastq.gz
J379	R1	rawdata/WAR4048A1_38/J379_S38_L001_R1_001.fastq.gz
J379	R2	rawdata/WAR4048A1_38/J379_S38_L002_R2_001.fastq.gz
J333_plus	R1	rawdata/WAR4048A1_79/J333_plus_S79_L001_R1_001.fastq.gz
J333_plus	R2	rawdata/WAR4048A1_79/J333_plus_S79_L002_R2_001.fastq.gz
J333_plus	R2	rawdata/WAR4048A1_79/J333_plus_S79_L001_R2_001.fastq.gz
J333_plus	R1	rawdata/WAR4048A1_79/J333_plus_S79_L002_R1_001.fastq.gz
J429a	R2	rawdata/WAR4048A1_465/J429a_S465_L001_R2_001.fastq.gz
J429a	R1	rawdata/WAR4048A1_465/J429a_S465_L001_R1_001.fastq.gz
J429a	R1	rawdata/WAR4048A1_465/J429a_S465_L002_R1_001.fastq.gz
J429a	R2	rawdata/WAR4048A1_465/J429a_S465_L002_R2_001.fastq.gz
J436e	R2	rawdata/WAR4048A1_474/J436e_S474_L001_R2_001.fastq.gz
J436e	R1	rawdata/WAR4048A1_474/J436e_S474_L001_R1_001.fastq.gz
J436e	R2	rawdata/WAR4048A1_474/J436e_S474_L002_R2_001.fastq.gz
J436e	R1	rawdata/WAR4048A1_474/J436e_S474_L002_R1_001.fastq.gz
J295	R1	rawdata/WAR4048A1_202/J295_S202_L001_R1_001.fastq.gz
J295	R2	rawdata/WAR4048A1_202/J295_S202_L002_R2_001.fastq.gz
J295	R2	rawdata/WAR4048A1_202/J295_S202_L001_R2_001.fastq.gz
J295	R1	rawdata/WAR4048A1_202/J295_S202_L002_R1_001.fastq.gz
J349d	R2	rawdata/WAR4048A1_176/J349d_S176_L002_R2_001.fastq.gz
J349d	R1	rawdata/WAR4048A1_176/J349d_S176_L001_R1_001.fastq.gz
J349d	R1	rawdata/WAR4048A1_176/J349d_S176_L002_R1_001.fastq.gz
J349d	R2	rawdata/WAR4048A1_176/J349d_S176_L001_R2_001.fastq.gz
J374b	R1	rawdata/WAR4048A1_252/J374b_S252_L002_R1_001.fastq.gz
J374b	R1	rawdata/WAR4048A1_252/J374b_S252_L001_R1_001.fastq.gz
J374b	R2	rawdata/WAR4048A1_252/J374b_S252_L001_R2_001.fastq.gz
J374b	R2	rawdata/WAR4048A1_252/J374b_S252_L002_R2_001.fastq.gz
J430e	R2	rawdata/WAR4048A1_469/J430e_S469_L001_R2_001.fastq.gz
J430e	R1	rawdata/WAR4048A1_469/J430e_S469_L001_R1_001.fastq.gz
J430e	R2	rawdata/WAR4048A1_469/J430e_S469_L002_R2_001.fastq.gz
J430e	R1	rawdata/WAR4048A1_469/J430e_S469_L002_R1_001.fastq.gz
J416f	R1	rawdata/WAR4048A1_312/J416f_S312_L001_R1_001.fastq.gz
J416f	R2	rawdata/WAR4048A1_312/J416f_S312_L001_R2_001.fastq.gz
J416f	R2	rawdata/WAR4048A1_312/J416f_S312_L002_R2_001.fastq.gz
J416f	R1	rawdata/WAR4048A1_312/J416f_S312_L002_R1_001.fastq.gz
RA1007	R2	rawdata/WAR4048A1_242/RA1007_S242_L002_R2_001.fastq.gz
RA1007	R2	rawdata/WAR4048A1_242/RA1007_S242_L001_R2_001.fastq.gz
RA1007	R1	rawdata/WAR4048A1_242/RA1007_S242_L002_R1_001.fastq.gz
RA1007	R1	rawdata/WAR4048A1_242/RA1007_S242_L001_R1_001.fastq.gz
J431	R2	rawdata/WAR4048A1_135/J431_S135_L002_R2_001.fastq.gz
J431	R1	rawdata/WAR4048A1_135/J431_S135_L002_R1_001.fastq.gz
J431	R2	rawdata/WAR4048A1_135/J431_S135_L001_R2_001.fastq.gz
J431	R1	rawdata/WAR4048A1_135/J431_S135_L001_R1_001.fastq.gz
J416i	R2	rawdata/WAR4048A1_328/J416i_S328_L001_R2_001.fastq.gz
J416i	R1	rawdata/WAR4048A1_328/J416i_S328_L002_R1_001.fastq.gz
J416i	R2	rawdata/WAR4048A1_328/J416i_S328_L002_R2_001.fastq.gz
J416i	R1	rawdata/WAR4048A1_328/J416i_S328_L001_R1_001.fastq.gz
NCD30	R1	rawdata/WAR4048A1_91/NCD30_S91_L002_R1_001.fastq.gz
NCD30	R2	rawdata/WAR4048A1_91/NCD30_S91_L001_R2_001.fastq.gz
NCD30	R2	rawdata/WAR4048A1_91/NCD30_S91_L002_R2_001.fastq.gz
NCD30	R1	rawdata/WAR4048A1_91/NCD30_S91_L001_R1_001.fastq.gz
J436a	R1	rawdata/WAR4048A1_381/J436a_S381_L001_R1_001.fastq.gz
J436a	R2	rawdata/WAR4048A1_381/J436a_S381_L001_R2_001.fastq.gz
J436a	R1	rawdata/WAR4048A1_381/J436a_S381_L002_R1_001.fastq.gz
J436a	R2	rawdata/WAR4048A1_381/J436a_S381_L002_R2_001.fastq.gz
J435b	R2	rawdata/WAR4048A1_494/J435b_S494_L002_R2_001.fastq.gz
J435b	R2	rawdata/WAR4048A1_494/J435b_S494_L001_R2_001.fastq.gz
J435b	R1	rawdata/WAR4048A1_494/J435b_S494_L002_R1_001.fastq.gz
J435b	R1	rawdata/WAR4048A1_494/J435b_S494_L001_R1_001.fastq.gz
VMA18	R1	rawdata/WAR4048A1_117/VMA18_S117_L002_R1_001.fastq.gz
VMA18	R1	rawdata/WAR4048A1_117/VMA18_S117_L001_R1_001.fastq.gz
VMA18	R2	rawdata/WAR4048A1_117/VMA18_S117_L002_R2_001.fastq.gz
VMA18	R2	rawdata/WAR4048A1_117/VMA18_S117_L001_R2_001.fastq.gz
J412	R2	rawdata/WAR4048A1_127/J412_S127_L002_R2_001.fastq.gz
J412	R1	rawdata/WAR4048A1_127/J412_S127_L002_R1_001.fastq.gz
J412	R2	rawdata/WAR4048A1_127/J412_S127_L001_R2_001.fastq.gz
J412	R1	rawdata/WAR4048A1_127/J412_S127_L001_R1_001.fastq.gz
J433f	R1	rawdata/WAR4048A1_470/J433f_S470_L001_R1_001.fastq.gz
J433f	R2	rawdata/WAR4048A1_470/J433f_S470_L001_R2_001.fastq.gz
J433f	R1	rawdata/WAR4048A1_470/J433f_S470_L002_R1_001.fastq.gz
J433f	R2	rawdata/WAR4048A1_470/J433f_S470_L002_R2_001.fastq.gz
J430g	R1	rawdata/WAR4048A1_430/J430g_S430_L002_R1_001.fastq.gz
J430g	R2	rawdata/WAR4048A1_430/J430g_S430_L002_R2_001.fastq.gz
J430g	R2	rawdata/WAR4048A1_430/J430g_S430_L001_R2_001.fastq.gz
