libname	sid	pair	lane	runname	path
J385	S20	R1	L001	plate1-6.2	reads/plate1-6.2/J385_S20_L001_R1.fastq.gz
J385	S20	R2	L001	plate1-6.2	reads/plate1-6.2/J385_S20_L001_R2.fastq.gz
J359c	S150	R1	L002	plate1-6.2	reads/plate1-6.2/J359c_S150_L002_R1.fastq.gz
J359c	S150	R1	L001	plate1-6.2	reads/plate1-6.2/J359c_S150_L001_R1.fastq.gz
J359c	S150	R2	L001	plate1-6.2	reads/plate1-6.2/J359c_S150_L001_R2.fastq.gz
J359c	S150	R2	L002	plate1-6.2	reads/plate1-6.2/J359c_S150_L002_R2.fastq.gz
J418b	S372	R1	L002	plate1-6.2	reads/plate1-6.2/J418b_S372_L002_R1.fastq.gz
J418b	S372	R2	L001	plate1-6.2	reads/plate1-6.2/J418b_S372_L001_R2.fastq.gz
J418b	S372	R2	L002	plate1-6.2	reads/plate1-6.2/J418b_S372_L002_R2.fastq.gz
J418b	S372	R1	L001	plate1-6.2	reads/plate1-6.2/J418b_S372_L001_R1.fastq.gz
NAL05	S23	R1	L001	plate1-6.2	reads/plate1-6.2/NAL05_S23_L001_R1.fastq.gz
NAL05	S23	R1	L002	plate1-6.2	reads/plate1-6.2/NAL05_S23_L002_R1.fastq.gz
NAL05	S23	R2	L002	plate1-6.2	reads/plate1-6.2/NAL05_S23_L002_R2.fastq.gz
NAL05	S23	R2	L001	plate1-6.2	reads/plate1-6.2/NAL05_S23_L001_R2.fastq.gz
J426a	S517	R1	L001	plate1-6.2	reads/plate1-6.2/J426a_S517_L001_R1.fastq.gz
J426a	S517	R2	L001	plate1-6.2	reads/plate1-6.2/J426a_S517_L001_R2.fastq.gz
J426a	S517	R2	L002	plate1-6.2	reads/plate1-6.2/J426a_S517_L002_R2.fastq.gz
J426a	S517	R1	L002	plate1-6.2	reads/plate1-6.2/J426a_S517_L002_R1.fastq.gz
J434b	S415	R1	L001	plate1-6.2	reads/plate1-6.2/J434b_S415_L001_R1.fastq.gz
J434b	S415	R2	L001	plate1-6.2	reads/plate1-6.2/J434b_S415_L001_R2.fastq.gz
J434b	S415	R1	L002	plate1-6.2	reads/plate1-6.2/J434b_S415_L002_R1.fastq.gz
J434b	S415	R2	L002	plate1-6.2	reads/plate1-6.2/J434b_S415_L002_R2.fastq.gz
J362a	S220	R2	L002	plate1-6.2	reads/plate1-6.2/J362a_S220_L002_R2.fastq.gz
J362a	S220	R2	L001	plate1-6.2	reads/plate1-6.2/J362a_S220_L001_R2.fastq.gz
J362a	S220	R1	L002	plate1-6.2	reads/plate1-6.2/J362a_S220_L002_R1.fastq.gz
J362a	S220	R1	L001	plate1-6.2	reads/plate1-6.2/J362a_S220_L001_R1.fastq.gz
J417	S104	R1	L002	plate1-6.2	reads/plate1-6.2/J417_S104_L002_R1.fastq.gz
J417	S104	R2	L002	plate1-6.2	reads/plate1-6.2/J417_S104_L002_R2.fastq.gz
J417	S104	R1	L001	plate1-6.2	reads/plate1-6.2/J417_S104_L001_R1.fastq.gz
J417	S104	R2	L001	plate1-6.2	reads/plate1-6.2/J417_S104_L001_R2.fastq.gz
J382f	S334	R2	L002	plate1-6.2	reads/plate1-6.2/J382f_S334_L002_R2.fastq.gz
J382f	S334	R2	L001	plate1-6.2	reads/plate1-6.2/J382f_S334_L001_R2.fastq.gz
J382f	S334	R1	L002	plate1-6.2	reads/plate1-6.2/J382f_S334_L002_R1.fastq.gz
J382f	S334	R1	L001	plate1-6.2	reads/plate1-6.2/J382f_S334_L001_R1.fastq.gz
J436b	S523	R1	L001	plate1-6.2	reads/plate1-6.2/J436b_S523_L001_R1.fastq.gz
J436b	S523	R1	L002	plate1-6.2	reads/plate1-6.2/J436b_S523_L002_R1.fastq.gz
J436b	S523	R2	L002	plate1-6.2	reads/plate1-6.2/J436b_S523_L002_R2.fastq.gz
J436b	S523	R2	L001	plate1-6.2	reads/plate1-6.2/J436b_S523_L001_R2.fastq.gz
J430a	S518	R1	L001	plate1-6.2	reads/plate1-6.2/J430a_S518_L001_R1.fastq.gz
J430a	S518	R2	L001	plate1-6.2	reads/plate1-6.2/J430a_S518_L001_R2.fastq.gz
J430a	S518	R1	L002	plate1-6.2	reads/plate1-6.2/J430a_S518_L002_R1.fastq.gz
J430a	S518	R2	L002	plate1-6.2	reads/plate1-6.2/J430a_S518_L002_R2.fastq.gz
J311	S27	R1	L002	plate1-6.2	reads/plate1-6.2/J311_S27_L002_R1.fastq.gz
J311	S27	R2	L001	plate1-6.2	reads/plate1-6.2/J311_S27_L001_R2.fastq.gz
J311	S27	R2	L002	plate1-6.2	reads/plate1-6.2/J311_S27_L002_R2.fastq.gz
J311	S27	R1	L001	plate1-6.2	reads/plate1-6.2/J311_S27_L001_R1.fastq.gz
J425h	S497	R1	L002	plate1-6.2	reads/plate1-6.2/J425h_S497_L002_R1.fastq.gz
J425h	S497	R1	L001	plate1-6.2	reads/plate1-6.2/J425h_S497_L001_R1.fastq.gz
J425h	S497	R2	L002	plate1-6.2	reads/plate1-6.2/J425h_S497_L002_R2.fastq.gz
J425h	S497	R2	L001	plate1-6.2	reads/plate1-6.2/J425h_S497_L001_R2.fastq.gz
J367a	S301	R1	L002	plate1-6.2	reads/plate1-6.2/J367a_S301_L002_R1.fastq.gz
J367a	S301	R1	L001	plate1-6.2	reads/plate1-6.2/J367a_S301_L001_R1.fastq.gz
J367a	S301	R2	L001	plate1-6.2	reads/plate1-6.2/J367a_S301_L001_R2.fastq.gz
J367a	S301	R2	L002	plate1-6.2	reads/plate1-6.2/J367a_S301_L002_R2.fastq.gz
J428h	S351	R1	L001	plate1-6.2	reads/plate1-6.2/J428h_S351_L001_R1.fastq.gz
J428h	S351	R2	L001	plate1-6.2	reads/plate1-6.2/J428h_S351_L001_R2.fastq.gz
J428h	S351	R2	L002	plate1-6.2	reads/plate1-6.2/J428h_S351_L002_R2.fastq.gz
J428h	S351	R1	L002	plate1-6.2	reads/plate1-6.2/J428h_S351_L002_R1.fastq.gz
J430f	S521	R1	L002	plate1-6.2	reads/plate1-6.2/J430f_S521_L002_R1.fastq.gz
J430f	S521	R1	L001	plate1-6.2	reads/plate1-6.2/J430f_S521_L001_R1.fastq.gz
J430f	S521	R2	L001	plate1-6.2	reads/plate1-6.2/J430f_S521_L001_R2.fastq.gz
J430f	S521	R2	L002	plate1-6.2	reads/plate1-6.2/J430f_S521_L002_R2.fastq.gz
J350	S63	R2	L002	plate1-6.2	reads/plate1-6.2/J350_S63_L002_R2.fastq.gz
J350	S63	R1	L002	plate1-6.2	reads/plate1-6.2/J350_S63_L002_R1.fastq.gz
J350	S63	R2	L001	plate1-6.2	reads/plate1-6.2/J350_S63_L001_R2.fastq.gz
J350	S63	R1	L001	plate1-6.2	reads/plate1-6.2/J350_S63_L001_R1.fastq.gz
J405	S124	R1	L001	plate1-6.2	reads/plate1-6.2/J405_S124_L001_R1.fastq.gz
J405	S124	R2	L002	plate1-6.2	reads/plate1-6.2/J405_S124_L002_R2.fastq.gz
J405	S124	R1	L002	plate1-6.2	reads/plate1-6.2/J405_S124_L002_R1.fastq.gz
J405	S124	R2	L001	plate1-6.2	reads/plate1-6.2/J405_S124_L001_R2.fastq.gz
J295rep	S161	R1	L002	plate1-6.2	reads/plate1-6.2/J295rep_S161_L002_R1.fastq.gz
J295rep	S161	R2	L001	plate1-6.2	reads/plate1-6.2/J295rep_S161_L001_R2.fastq.gz
J295rep	S161	R1	L001	plate1-6.2	reads/plate1-6.2/J295rep_S161_L001_R1.fastq.gz
J295rep	S161	R2	L002	plate1-6.2	reads/plate1-6.2/J295rep_S161_L002_R2.fastq.gz
J355a	S208	R1	L002	plate1-6.2	reads/plate1-6.2/J355a_S208_L002_R1.fastq.gz
J355a	S208	R2	L002	plate1-6.2	reads/plate1-6.2/J355a_S208_L002_R2.fastq.gz
J355a	S208	R2	L001	plate1-6.2	reads/plate1-6.2/J355a_S208_L001_R2.fastq.gz
J355a	S208	R1	L001	plate1-6.2	reads/plate1-6.2/J355a_S208_L001_R1.fastq.gz
J349e	S165	R1	L001	plate1-6.2	reads/plate1-6.2/J349e_S165_L001_R1.fastq.gz
J349e	S165	R2	L002	plate1-6.2	reads/plate1-6.2/J349e_S165_L002_R2.fastq.gz
J349e	S165	R2	L001	plate1-6.2	reads/plate1-6.2/J349e_S165_L001_R2.fastq.gz
J349e	S165	R1	L002	plate1-6.2	reads/plate1-6.2/J349e_S165_L002_R1.fastq.gz
J393	S72	R1	L001	plate1-6.2	reads/plate1-6.2/J393_S72_L001_R1.fastq.gz
J393	S72	R1	L002	plate1-6.2	reads/plate1-6.2/J393_S72_L002_R1.fastq.gz
J393	S72	R2	L002	plate1-6.2	reads/plate1-6.2/J393_S72_L002_R2.fastq.gz
J393	S72	R2	L001	plate1-6.2	reads/plate1-6.2/J393_S72_L001_R2.fastq.gz
J300	S234	R2	L002	plate1-6.2	reads/plate1-6.2/J300_S234_L002_R2.fastq.gz
J300	S234	R2	L001	plate1-6.2	reads/plate1-6.2/J300_S234_L001_R2.fastq.gz
J300	S234	R1	L001	plate1-6.2	reads/plate1-6.2/J300_S234_L001_R1.fastq.gz
J300	S234	R1	L002	plate1-6.2	reads/plate1-6.2/J300_S234_L002_R1.fastq.gz
J298	S185	R1	L002	plate1-6.2	reads/plate1-6.2/J298_S185_L002_R1.fastq.gz
J298	S185	R2	L001	plate1-6.2	reads/plate1-6.2/J298_S185_L001_R2.fastq.gz
J298	S185	R2	L002	plate1-6.2	reads/plate1-6.2/J298_S185_L002_R2.fastq.gz
J298	S185	R1	L001	plate1-6.2	reads/plate1-6.2/J298_S185_L001_R1.fastq.gz
J350c	S207	R1	L001	plate1-6.2	reads/plate1-6.2/J350c_S207_L001_R1.fastq.gz
J350c	S207	R2	L002	plate1-6.2	reads/plate1-6.2/J350c_S207_L002_R2.fastq.gz
J350c	S207	R1	L002	plate1-6.2	reads/plate1-6.2/J350c_S207_L002_R1.fastq.gz
J350c	S207	R2	L001	plate1-6.2	reads/plate1-6.2/J350c_S207_L001_R2.fastq.gz
J425f	S359	R2	L002	plate1-6.2	reads/plate1-6.2/J425f_S359_L002_R2.fastq.gz
J425f	S359	R2	L001	plate1-6.2	reads/plate1-6.2/J425f_S359_L001_R2.fastq.gz
J425f	S359	R1	L001	plate1-6.2	reads/plate1-6.2/J425f_S359_L001_R1.fastq.gz
J425f	S359	R1	L002	plate1-6.2	reads/plate1-6.2/J425f_S359_L002_R1.fastq.gz
J426f	S506	R1	L001	plate1-6.2	reads/plate1-6.2/J426f_S506_L001_R1.fastq.gz
J426f	S506	R1	L002	plate1-6.2	reads/plate1-6.2/J426f_S506_L002_R1.fastq.gz
J426f	S506	R2	L001	plate1-6.2	reads/plate1-6.2/J426f_S506_L001_R2.fastq.gz
J426f	S506	R2	L002	plate1-6.2	reads/plate1-6.2/J426f_S506_L002_R2.fastq.gz
J322	S12	R2	L002	plate1-6.2	reads/plate1-6.2/J322_S12_L002_R2.fastq.gz
J322	S12	R2	L001	plate1-6.2	reads/plate1-6.2/J322_S12_L001_R2.fastq.gz
J322	S12	R1	L002	plate1-6.2	reads/plate1-6.2/J322_S12_L002_R1.fastq.gz
J322	S12	R1	L001	plate1-6.2	reads/plate1-6.2/J322_S12_L001_R1.fastq.gz
J424	S99	R1	L001	plate1-6.2	reads/plate1-6.2/J424_S99_L001_R1.fastq.gz
J424	S99	R2	L002	plate1-6.2	reads/plate1-6.2/J424_S99_L002_R2.fastq.gz
J424	S99	R2	L001	plate1-6.2	reads/plate1-6.2/J424_S99_L001_R2.fastq.gz
J424	S99	R1	L002	plate1-6.2	reads/plate1-6.2/J424_S99_L002_R1.fastq.gz
J393a	S409	R2	L001	plate1-6.2	reads/plate1-6.2/J393a_S409_L001_R2.fastq.gz
J393a	S409	R1	L002	plate1-6.2	reads/plate1-6.2/J393a_S409_L002_R1.fastq.gz
J393a	S409	R2	L002	plate1-6.2	reads/plate1-6.2/J393a_S409_L002_R2.fastq.gz
J393a	S409	R1	L001	plate1-6.2	reads/plate1-6.2/J393a_S409_L001_R1.fastq.gz
J419e	S459	R1	L002	plate1-6.2	reads/plate1-6.2/J419e_S459_L002_R1.fastq.gz
J419e	S459	R2	L001	plate1-6.2	reads/plate1-6.2/J419e_S459_L001_R2.fastq.gz
J419e	S459	R2	L002	plate1-6.2	reads/plate1-6.2/J419e_S459_L002_R2.fastq.gz
J419e	S459	R1	L001	plate1-6.2	reads/plate1-6.2/J419e_S459_L001_R1.fastq.gz
J404	S126	R2	L002	plate1-6.2	reads/plate1-6.2/J404_S126_L002_R2.fastq.gz
J404	S126	R1	L001	plate1-6.2	reads/plate1-6.2/J404_S126_L001_R1.fastq.gz
J404	S126	R2	L001	plate1-6.2	reads/plate1-6.2/J404_S126_L001_R2.fastq.gz
J404	S126	R1	L002	plate1-6.2	reads/plate1-6.2/J404_S126_L002_R1.fastq.gz
J393i	S388	R2	L002	plate1-6.2	reads/plate1-6.2/J393i_S388_L002_R2.fastq.gz
J393i	S388	R2	L001	plate1-6.2	reads/plate1-6.2/J393i_S388_L001_R2.fastq.gz
J393i	S388	R1	L002	plate1-6.2	reads/plate1-6.2/J393i_S388_L002_R1.fastq.gz
J393i	S388	R1	L001	plate1-6.2	reads/plate1-6.2/J393i_S388_L001_R1.fastq.gz
J310	S40	R2	L001	plate1-6.2	reads/plate1-6.2/J310_S40_L001_R2.fastq.gz
J310	S40	R2	L002	plate1-6.2	reads/plate1-6.2/J310_S40_L002_R2.fastq.gz
J310	S40	R1	L002	plate1-6.2	reads/plate1-6.2/J310_S40_L002_R1.fastq.gz
J310	S40	R1	L001	plate1-6.2	reads/plate1-6.2/J310_S40_L001_R1.fastq.gz
J425	S446	R1	L001	plate1-6.2	reads/plate1-6.2/J425_S446_L001_R1.fastq.gz
J425	S446	R2	L002	plate1-6.2	reads/plate1-6.2/J425_S446_L002_R2.fastq.gz
J425	S446	R2	L001	plate1-6.2	reads/plate1-6.2/J425_S446_L001_R2.fastq.gz
J425	S446	R1	L002	plate1-6.2	reads/plate1-6.2/J425_S446_L002_R1.fastq.gz
J428a	S458	R1	L001	plate1-6.2	reads/plate1-6.2/J428a_S458_L001_R1.fastq.gz
J428a	S458	R2	L002	plate1-6.2	reads/plate1-6.2/J428a_S458_L002_R2.fastq.gz
J428a	S458	R1	L002	plate1-6.2	reads/plate1-6.2/J428a_S458_L002_R1.fastq.gz
J428a	S458	R2	L001	plate1-6.2	reads/plate1-6.2/J428a_S458_L001_R2.fastq.gz
J367	S54	R2	L002	plate1-6.2	reads/plate1-6.2/J367_S54_L002_R2.fastq.gz
J367	S54	R2	L001	plate1-6.2	reads/plate1-6.2/J367_S54_L001_R2.fastq.gz
J367	S54	R1	L001	plate1-6.2	reads/plate1-6.2/J367_S54_L001_R1.fastq.gz
J367	S54	R1	L002	plate1-6.2	reads/plate1-6.2/J367_S54_L002_R1.fastq.gz
J435h	S501	R2	L001	plate1-6.2	reads/plate1-6.2/J435h_S501_L001_R2.fastq.gz
J435h	S501	R1	L001	plate1-6.2	reads/plate1-6.2/J435h_S501_L001_R1.fastq.gz
J435h	S501	R1	L002	plate1-6.2	reads/plate1-6.2/J435h_S501_L002_R1.fastq.gz
J435h	S501	R2	L002	plate1-6.2	reads/plate1-6.2/J435h_S501_L002_R2.fastq.gz
J414b	S452	R1	L002	plate1-6.2	reads/plate1-6.2/J414b_S452_L002_R1.fastq.gz
J414b	S452	R1	L001	plate1-6.2	reads/plate1-6.2/J414b_S452_L001_R1.fastq.gz
J414b	S452	R2	L001	plate1-6.2	reads/plate1-6.2/J414b_S452_L001_R2.fastq.gz
J414b	S452	R2	L002	plate1-6.2	reads/plate1-6.2/J414b_S452_L002_R2.fastq.gz
J359b	S203	R1	L001	plate1-6.2	reads/plate1-6.2/J359b_S203_L001_R1.fastq.gz
J359b	S203	R2	L002	plate1-6.2	reads/plate1-6.2/J359b_S203_L002_R2.fastq.gz
J359b	S203	R2	L001	plate1-6.2	reads/plate1-6.2/J359b_S203_L001_R2.fastq.gz
J359b	S203	R1	L002	plate1-6.2	reads/plate1-6.2/J359b_S203_L002_R1.fastq.gz
J436f	S462	R2	L001	plate1-6.2	reads/plate1-6.2/J436f_S462_L001_R2.fastq.gz
J436f	S462	R1	L001	plate1-6.2	reads/plate1-6.2/J436f_S462_L001_R1.fastq.gz
J436f	S462	R1	L002	plate1-6.2	reads/plate1-6.2/J436f_S462_L002_R1.fastq.gz
J436f	S462	R2	L002	plate1-6.2	reads/plate1-6.2/J436f_S462_L002_R2.fastq.gz
J433d	S429	R1	L001	plate1-6.2	reads/plate1-6.2/J433d_S429_L001_R1.fastq.gz
J433d	S429	R2	L002	plate1-6.2	reads/plate1-6.2/J433d_S429_L002_R2.fastq.gz
J433d	S429	R2	L001	plate1-6.2	reads/plate1-6.2/J433d_S429_L001_R2.fastq.gz
J433d	S429	R1	L002	plate1-6.2	reads/plate1-6.2/J433d_S429_L002_R1.fastq.gz
J374e	S321	R2	L002	plate1-6.2	reads/plate1-6.2/J374e_S321_L002_R2.fastq.gz
J374e	S321	R2	L001	plate1-6.2	reads/plate1-6.2/J374e_S321_L001_R2.fastq.gz
J374e	S321	R1	L002	plate1-6.2	reads/plate1-6.2/J374e_S321_L002_R1.fastq.gz
J374e	S321	R1	L001	plate1-6.2	reads/plate1-6.2/J374e_S321_L001_R1.fastq.gz
J429a	S465	R2	L001	plate1-6.2	reads/plate1-6.2/J429a_S465_L001_R2.fastq.gz
J429a	S465	R1	L001	plate1-6.2	reads/plate1-6.2/J429a_S465_L001_R1.fastq.gz
J429a	S465	R1	L002	plate1-6.2	reads/plate1-6.2/J429a_S465_L002_R1.fastq.gz
J429a	S465	R2	L002	plate1-6.2	reads/plate1-6.2/J429a_S465_L002_R2.fastq.gz
J342d	S213	R1	L001	plate1-6.2	reads/plate1-6.2/J342d_S213_L001_R1.fastq.gz
J342d	S213	R2	L001	plate1-6.2	reads/plate1-6.2/J342d_S213_L001_R2.fastq.gz
J342d	S213	R1	L002	plate1-6.2	reads/plate1-6.2/J342d_S213_L002_R1.fastq.gz
J342d	S213	R2	L002	plate1-6.2	reads/plate1-6.2/J342d_S213_L002_R2.fastq.gz
J431	S135	R2	L002	plate1-6.2	reads/plate1-6.2/J431_S135_L002_R2.fastq.gz
J431	S135	R1	L002	plate1-6.2	reads/plate1-6.2/J431_S135_L002_R1.fastq.gz
J431	S135	R2	L001	plate1-6.2	reads/plate1-6.2/J431_S135_L001_R2.fastq.gz
J431	S135	R1	L001	plate1-6.2	reads/plate1-6.2/J431_S135_L001_R1.fastq.gz
J406h	S423	R1	L002	plate1-6.2	reads/plate1-6.2/J406h_S423_L002_R1.fastq.gz
J406h	S423	R1	L001	plate1-6.2	reads/plate1-6.2/J406h_S423_L001_R1.fastq.gz
J406h	S423	R2	L001	plate1-6.2	reads/plate1-6.2/J406h_S423_L001_R2.fastq.gz
J406h	S423	R2	L002	plate1-6.2	reads/plate1-6.2/J406h_S423_L002_R2.fastq.gz
J362_young	S41	R2	L001	plate1-6.2	reads/plate1-6.2/J362_young_S41_L001_R2.fastq.gz
J362_young	S41	R1	L002	plate1-6.2	reads/plate1-6.2/J362_young_S41_L002_R1.fastq.gz
J362_young	S41	R1	L001	plate1-6.2	reads/plate1-6.2/J362_young_S41_L001_R1.fastq.gz
J362_young	S41	R2	L002	plate1-6.2	reads/plate1-6.2/J362_young_S41_L002_R2.fastq.gz
J387f	S250	R2	L002	plate1-6.2	reads/plate1-6.2/J387f_S250_L002_R2.fastq.gz
J387f	S250	R1	L001	plate1-6.2	reads/plate1-6.2/J387f_S250_L001_R1.fastq.gz
J387f	S250	R1	L002	plate1-6.2	reads/plate1-6.2/J387f_S250_L002_R1.fastq.gz
J387f	S250	R2	L001	plate1-6.2	reads/plate1-6.2/J387f_S250_L001_R2.fastq.gz
blank_32	S240	R2	L001	plate1-6.2	reads/plate1-6.2/blank_32_S240_L001_R2.fastq.gz
blank_32	S240	R1	L002	plate1-6.2	reads/plate1-6.2/blank_32_S240_L002_R1.fastq.gz
blank_32	S240	R2	L002	plate1-6.2	reads/plate1-6.2/blank_32_S240_L002_R2.fastq.gz
blank_32	S240	R1	L001	plate1-6.2	reads/plate1-6.2/blank_32_S240_L001_R1.fastq.gz
J352d	S230	R2	L002	plate1-6.2	reads/plate1-6.2/J352d_S230_L002_R2.fastq.gz
J352d	S230	R1	L002	plate1-6.2	reads/plate1-6.2/J352d_S230_L002_R1.fastq.gz
J352d	S230	R1	L001	plate1-6.2	reads/plate1-6.2/J352d_S230_L001_R1.fastq.gz
J352d	S230	R2	L001	plate1-6.2	reads/plate1-6.2/J352d_S230_L001_R2.fastq.gz
J393f	S304	R2	L002	plate1-6.2	reads/plate1-6.2/J393f_S304_L002_R2.fastq.gz
J393f	S304	R1	L001	plate1-6.2	reads/plate1-6.2/J393f_S304_L001_R1.fastq.gz
J393f	S304	R1	L002	plate1-6.2	reads/plate1-6.2/J393f_S304_L002_R1.fastq.gz
J393f	S304	R2	L001	plate1-6.2	reads/plate1-6.2/J393f_S304_L001_R2.fastq.gz
J382i	S262	R2	L001	plate1-6.2	reads/plate1-6.2/J382i_S262_L001_R2.fastq.gz
J382i	S262	R1	L002	plate1-6.2	reads/plate1-6.2/J382i_S262_L002_R1.fastq.gz
J382i	S262	R1	L001	plate1-6.2	reads/plate1-6.2/J382i_S262_L001_R1.fastq.gz
J382i	S262	R2	L002	plate1-6.2	reads/plate1-6.2/J382i_S262_L002_R2.fastq.gz
J393g	S369	R1	L002	plate1-6.2	reads/plate1-6.2/J393g_S369_L002_R1.fastq.gz
J393g	S369	R2	L001	plate1-6.2	reads/plate1-6.2/J393g_S369_L001_R2.fastq.gz
J393g	S369	R2	L002	plate1-6.2	reads/plate1-6.2/J393g_S369_L002_R2.fastq.gz
J393g	S369	R1	L001	plate1-6.2	reads/plate1-6.2/J393g_S369_L001_R1.fastq.gz
J345	S164	R1	L002	plate1-6.2	reads/plate1-6.2/J345_S164_L002_R1.fastq.gz
J345	S164	R2	L002	plate1-6.2	reads/plate1-6.2/J345_S164_L002_R2.fastq.gz
J345	S164	R2	L001	plate1-6.2	reads/plate1-6.2/J345_S164_L001_R2.fastq.gz
J345	S164	R1	L001	plate1-6.2	reads/plate1-6.2/J345_S164_L001_R1.fastq.gz
J411	S108	R2	L002	plate1-6.2	reads/plate1-6.2/J411_S108_L002_R2.fastq.gz
J411	S108	R2	L001	plate1-6.2	reads/plate1-6.2/J411_S108_L001_R2.fastq.gz
J411	S108	R1	L001	plate1-6.2	reads/plate1-6.2/J411_S108_L001_R1.fastq.gz
J411	S108	R1	L002	plate1-6.2	reads/plate1-6.2/J411_S108_L002_R1.fastq.gz
J392	S138	R1	L002	plate1-6.2	reads/plate1-6.2/J392_S138_L002_R1.fastq.gz
J392	S138	R2	L002	plate1-6.2	reads/plate1-6.2/J392_S138_L002_R2.fastq.gz
J392	S138	R2	L001	plate1-6.2	reads/plate1-6.2/J392_S138_L001_R2.fastq.gz
J392	S138	R1	L001	plate1-6.2	reads/plate1-6.2/J392_S138_L001_R1.fastq.gz
J402	S101	R1	L002	plate1-6.2	reads/plate1-6.2/J402_S101_L002_R1.fastq.gz
J402	S101	R2	L002	plate1-6.2	reads/plate1-6.2/J402_S101_L002_R2.fastq.gz
J402	S101	R2	L001	plate1-6.2	reads/plate1-6.2/J402_S101_L001_R2.fastq.gz
J402	S101	R1	L001	plate1-6.2	reads/plate1-6.2/J402_S101_L001_R1.fastq.gz
J406f	S365	R1	L002	plate1-6.2	reads/plate1-6.2/J406f_S365_L002_R1.fastq.gz
J406f	S365	R2	L001	plate1-6.2	reads/plate1-6.2/J406f_S365_L001_R2.fastq.gz
J406f	S365	R2	L002	plate1-6.2	reads/plate1-6.2/J406f_S365_L002_R2.fastq.gz
J406f	S365	R1	L001	plate1-6.2	reads/plate1-6.2/J406f_S365_L001_R1.fastq.gz
J374d	S290	R2	L002	plate1-6.2	reads/plate1-6.2/J374d_S290_L002_R2.fastq.gz
J374d	S290	R1	L001	plate1-6.2	reads/plate1-6.2/J374d_S290_L001_R1.fastq.gz
J374d	S290	R2	L001	plate1-6.2	reads/plate1-6.2/J374d_S290_L001_R2.fastq.gz
J374d	S290	R1	L002	plate1-6.2	reads/plate1-6.2/J374d_S290_L002_R1.fastq.gz
J386	S302	R2	L001	plate1-6.2	reads/plate1-6.2/J386_S302_L001_R2.fastq.gz
J386	S302	R1	L002	plate1-6.2	reads/plate1-6.2/J386_S302_L002_R1.fastq.gz
J386	S302	R2	L002	plate1-6.2	reads/plate1-6.2/J386_S302_L002_R2.fastq.gz
J386	S302	R1	L001	plate1-6.2	reads/plate1-6.2/J386_S302_L001_R1.fastq.gz
J355d	S221	R1	L001	plate1-6.2	reads/plate1-6.2/J355d_S221_L001_R1.fastq.gz
J355d	S221	R1	L002	plate1-6.2	reads/plate1-6.2/J355d_S221_L002_R1.fastq.gz
J355d	S221	R2	L002	plate1-6.2	reads/plate1-6.2/J355d_S221_L002_R2.fastq.gz
J355d	S221	R2	L001	plate1-6.2	reads/plate1-6.2/J355d_S221_L001_R2.fastq.gz
J385h	S167	R2	L001	plate1-6.2	reads/plate1-6.2/J385h_S167_L001_R2.fastq.gz
J385h	S167	R1	L002	plate1-6.2	reads/plate1-6.2/J385h_S167_L002_R1.fastq.gz
J385h	S167	R2	L002	plate1-6.2	reads/plate1-6.2/J385h_S167_L002_R2.fastq.gz
J385h	S167	R1	L001	plate1-6.2	reads/plate1-6.2/J385h_S167_L001_R1.fastq.gz
J416e	S380	R2	L001	plate1-6.2	reads/plate1-6.2/J416e_S380_L001_R2.fastq.gz
J416e	S380	R2	L002	plate1-6.2	reads/plate1-6.2/J416e_S380_L002_R2.fastq.gz
J416e	S380	R1	L002	plate1-6.2	reads/plate1-6.2/J416e_S380_L002_R1.fastq.gz
J416e	S380	R1	L001	plate1-6.2	reads/plate1-6.2/J416e_S380_L001_R1.fastq.gz
J352a	S171	R2	L002	plate1-6.2	reads/plate1-6.2/J352a_S171_L002_R2.fastq.gz
J352a	S171	R2	L001	plate1-6.2	reads/plate1-6.2/J352a_S171_L001_R2.fastq.gz
J352a	S171	R1	L001	plate1-6.2	reads/plate1-6.2/J352a_S171_L001_R1.fastq.gz
J352a	S171	R1	L002	plate1-6.2	reads/plate1-6.2/J352a_S171_L002_R1.fastq.gz
J386c	S320	R2	L002	plate1-6.2	reads/plate1-6.2/J386c_S320_L002_R2.fastq.gz
J386c	S320	R1	L001	plate1-6.2	reads/plate1-6.2/J386c_S320_L001_R1.fastq.gz
J386c	S320	R2	L001	plate1-6.2	reads/plate1-6.2/J386c_S320_L001_R2.fastq.gz
J386c	S320	R1	L002	plate1-6.2	reads/plate1-6.2/J386c_S320_L002_R1.fastq.gz
J435b	S494	R2	L002	plate1-6.2	reads/plate1-6.2/J435b_S494_L002_R2.fastq.gz
J435b	S494	R2	L001	plate1-6.2	reads/plate1-6.2/J435b_S494_L001_R2.fastq.gz
J435b	S494	R1	L002	plate1-6.2	reads/plate1-6.2/J435b_S494_L002_R1.fastq.gz
J435b	S494	R1	L001	plate1-6.2	reads/plate1-6.2/J435b_S494_L001_R1.fastq.gz
J430h	S424	R2	L002	plate1-6.2	reads/plate1-6.2/J430h_S424_L002_R2.fastq.gz
J430h	S424	R1	L002	plate1-6.2	reads/plate1-6.2/J430h_S424_L002_R1.fastq.gz
J430h	S424	R1	L001	plate1-6.2	reads/plate1-6.2/J430h_S424_L001_R1.fastq.gz
J430h	S424	R2	L001	plate1-6.2	reads/plate1-6.2/J430h_S424_L001_R2.fastq.gz
J382h	S263	R2	L001	plate1-6.2	reads/plate1-6.2/J382h_S263_L001_R2.fastq.gz
