filename	reads	bases	perc_gc	non_acgt
reads/plate1-6.1/J393_S72_L001_R1.fastq.gz	2386244	353646795	39.9	9297
reads/plate1-6.1/J393_S72_L001_R2.fastq.gz	2386244	353600323	39.9	12990
reads/plate1-6.1/J393b_S338_L002_R2.fastq.gz	1257125	182221406	40.0	14101
reads/plate1-6.1/J393b_S338_L002_R1.fastq.gz	1257125	182243767	39.9	12548
reads/plate1-6.1/J393_S72_L002_R2.fastq.gz	2362529	350238758	39.8	12045
reads/plate1-6.1/J393a_S409_L002_R1.fastq.gz	2402669	352193908	40.2	19805
reads/plate1-6.1/J393a_S409_L001_R1.fastq.gz	2441552	357656617	40.2	20731
reads/plate1-6.1/J393_S72_L002_R1.fastq.gz	2362529	350292812	39.8	8449
reads/plate1-6.1/J393a_S409_L001_R2.fastq.gz	2441552	357548567	40.4	24155
reads/plate1-6.1/J393_S295_L001_R1.fastq.gz	3307286	490435513	41.3	15233
reads/plate1-6.1/J393_S295_L001_R2.fastq.gz	3307286	490351623	41.4	20818
reads/plate1-6.1/J393a_S409_L002_R2.fastq.gz	2402669	352079724	40.3	23730
reads/plate1-6.1/J393_S295_L002_R1.fastq.gz	3313813	491545797	41.3	16363
reads/plate1-6.1/J393_S295_L002_R2.fastq.gz	3313813	491461448	41.4	21714
reads/plate1-6.1/J393c_S364_L001_R1.fastq.gz	2774313	407284452	40.2	16372
reads/plate1-6.1/J393c_S364_L002_R1.fastq.gz	2765748	406233156	40.2	16543
reads/plate1-6.1/J393c_S364_L001_R2.fastq.gz	2774313	407213516	40.2	21231
reads/plate1-6.1/J393c_S364_L002_R2.fastq.gz	2765748	406160917	40.2	20737
reads/plate1-6.1/J393f_S304_L001_R1.fastq.gz	2494523	371066130	41.4	6433
reads/plate1-6.1/J393d_S379_L002_R1.fastq.gz	3216170	475064338	40.2	15392
reads/plate1-6.1/J393d_S379_L001_R1.fastq.gz	3228921	476743467	40.2	14854
reads/plate1-6.1/J393d_S379_L002_R2.fastq.gz	3216170	474933722	40.1	20198
reads/plate1-6.1/J393f_S304_L001_R2.fastq.gz	2494523	370894558	41.4	10873
reads/plate1-6.1/J393f_S304_L002_R2.fastq.gz	2466089	366751870	41.3	11088
reads/plate1-6.1/J393f_S304_L002_R1.fastq.gz	2466089	366945326	41.3	6949
reads/plate1-6.1/J393d_S379_L001_R2.fastq.gz	3228921	476619268	40.2	20663
reads/plate1-6.1/J393e_S279_L001_R1.fastq.gz	3690634	547848421	41.2	13634
reads/plate1-6.1/J393e_S279_L001_R2.fastq.gz	3690634	547800081	41.3	19444
reads/plate1-6.1/J393e_S279_L002_R1.fastq.gz	3683489	546945276	41.2	13595
reads/plate1-6.1/J393e_S279_L002_R2.fastq.gz	3683489	546894245	41.3	18380
reads/plate1-6.1/J393g_S369_L002_R1.fastq.gz	2614983	379384810	39.7	25527
reads/plate1-6.1/J393g_S369_L001_R1.fastq.gz	2663295	386032592	39.8	27295
reads/plate1-6.1/J393g_S369_L001_R2.fastq.gz	2663295	386036098	39.9	31347
reads/plate1-6.1/J393g_S369_L002_R2.fastq.gz	2614983	379375306	39.8	28219
reads/plate1-6.1/J393h_S427_L001_R2.fastq.gz	2544780	382430343	40.5	6086
reads/plate1-6.1/J393h_S427_L002_R2.fastq.gz	2567308	385882105	40.4	6697
reads/plate1-6.1/J393h_S427_L001_R1.fastq.gz	2544780	382664279	41.3	2501
reads/plate1-6.1/J393i_S388_L001_R1.fastq.gz	2865840	423384702	40.0	12147
reads/plate1-6.1/J393h_S427_L002_R1.fastq.gz	2567308	386104088	41.2	3302
reads/plate1-6.1/J394_S526_L001_R1.fastq.gz	2568515	378013902	40.7	11500
reads/plate1-6.1/J393i_S388_L001_R2.fastq.gz	2865840	423347975	40.0	17010
reads/plate1-6.1/J394a_S490_L001_R1.fastq.gz	1653455	241698095	40.3	11271
reads/plate1-6.1/J393i_S388_L002_R1.fastq.gz	2865310	423494180	40.0	12399
reads/plate1-6.1/J394a_S490_L002_R1.fastq.gz	1582341	231451817	40.2	11774
reads/plate1-6.1/J394a_S490_L001_R2.fastq.gz	1653455	241679437	40.3	13727
reads/plate1-6.1/J394_S526_L002_R1.fastq.gz	2491614	366817469	40.7	12159
reads/plate1-6.1/J393i_S388_L002_R2.fastq.gz	2865310	423444697	40.0	17140
reads/plate1-6.1/J394a_S490_L002_R2.fastq.gz	1582341	231430088	40.3	13328
reads/plate1-6.1/J394_S526_L001_R2.fastq.gz	2568515	377969981	40.7	15395
reads/plate1-6.1/J394_S526_L002_R2.fastq.gz	2491614	366768673	40.7	15126
reads/plate1-6.1/J394c_S444_L001_R1.fastq.gz	2359601	352092677	40.5	5081
reads/plate1-6.1/J394c_S444_L001_R2.fastq.gz	2359601	351838611	40.3	9435
reads/plate1-6.1/J394c_S444_L002_R1.fastq.gz	2346042	350173655	40.5	6273
reads/plate1-6.1/J394b_S493_L001_R1.fastq.gz	3165503	467719695	40.2	10454
reads/plate1-6.1/J394c_S444_L002_R2.fastq.gz	2346042	349908131	40.3	9885
reads/plate1-6.1/J394d_S483_L002_R1.fastq.gz	2606082	383136379	40.2	13022
reads/plate1-6.1/J394b_S493_L002_R1.fastq.gz	3150842	465697871	40.2	11041
reads/plate1-6.1/J394b_S493_L002_R2.fastq.gz	3150842	465639231	40.2	15572
reads/plate1-6.1/J394d_S483_L001_R2.fastq.gz	2637407	387508120	40.3	16676
reads/plate1-6.1/J394d_S483_L001_R1.fastq.gz	2637407	387545205	40.3	13366
reads/plate1-6.1/J394b_S493_L001_R2.fastq.gz	3165503	467662100	40.2	16068
reads/plate1-6.1/J394d_S483_L002_R2.fastq.gz	2606082	383097049	40.3	16495
reads/plate1-6.1/J394e_S486_L002_R1.fastq.gz	2778995	407031088	40.1	13019
reads/plate1-6.1/J394e_S486_L001_R1.fastq.gz	2847248	416830562	40.1	13359
reads/plate1-6.1/J394e_S486_L001_R2.fastq.gz	2847248	416858397	40.2	16893
reads/plate1-6.1/J394e_S486_L002_R2.fastq.gz	2778995	407042626	40.1	16991
reads/plate1-6.1/J394f_S476_L001_R2.fastq.gz	2989781	439479630	40.5	15665
reads/plate1-6.1/J394f_S476_L001_R1.fastq.gz	2989781	439841676	40.7	10553
reads/plate1-6.1/J394f_S476_L002_R1.fastq.gz	2978440	438413437	40.7	10786
reads/plate1-6.1/J394f_S476_L002_R2.fastq.gz	2978440	438043513	40.5	15334
reads/plate1-6.1/J394g_S357_L001_R1.fastq.gz	3311500	489406200	40.3	17825
reads/plate1-6.1/J395A_S456_L001_R1.fastq.gz	3130080	460934284	40.6	12279
reads/plate1-6.1/J394g_S357_L001_R2.fastq.gz	3311500	489376078	40.4	23516
reads/plate1-6.1/J395B_S464_L001_R1.fastq.gz	3103952	457035560	40.8	11832
reads/plate1-6.1/J395A_S456_L002_R1.fastq.gz	3126497	460527024	40.6	12199
reads/plate1-6.1/J394g_S357_L002_R2.fastq.gz	3315455	490088610	40.3	23203
reads/plate1-6.1/J395B_S464_L002_R1.fastq.gz	3098274	456392395	40.8	13367
reads/plate1-6.1/J395B_S464_L001_R2.fastq.gz	3103952	456893615	40.8	16770
reads/plate1-6.1/J394g_S357_L002_R1.fastq.gz	3315455	490133471	40.3	17702
reads/plate1-6.1/J395A_S456_L001_R2.fastq.gz	3130080	460807313	40.6	17710
reads/plate1-6.1/J395A_S456_L002_R2.fastq.gz	3126497	460397019	40.5	18004
reads/plate1-6.1/J395B_S464_L002_R2.fastq.gz	3098274	456259948	40.7	17917
reads/plate1-6.1/J395C_S472_L001_R1.fastq.gz	3058330	450049070	40.7	10506
reads/plate1-6.1/J395C_S472_L001_R2.fastq.gz	3058330	449915039	40.7	15919
reads/plate1-6.1/J395C_S472_L002_R1.fastq.gz	3039685	447450598	40.6	12506
reads/plate1-6.1/J395C_S472_L002_R2.fastq.gz	3039685	447327965	40.6	17238
reads/plate1-6.1/J395D_S480_L001_R1.fastq.gz	2978860	437618308	40.7	10640
reads/plate1-6.1/J395D_S480_L002_R2.fastq.gz	2963350	435317674	40.5	16335
reads/plate1-6.1/J395E_S488_L001_R1.fastq.gz	2990207	439518144	41.2	13648
reads/plate1-6.1/J395D_S480_L002_R1.fastq.gz	2963350	435488670	40.6	12457
reads/plate1-6.1/J395E_S488_L002_R1.fastq.gz	2983398	438713790	41.2	12789
reads/plate1-6.1/J395E_S488_L001_R2.fastq.gz	2990207	439393255	41.2	19141
reads/plate1-6.1/J395E_S488_L002_R2.fastq.gz	2983398	438594609	41.1	18004
reads/plate1-6.1/J395D_S480_L001_R2.fastq.gz	2978860	437446843	40.6	15801
reads/plate1-6.1/J395H_S496_L001_R2.fastq.gz	2871704	422285779	41.0	15877
reads/plate1-6.1/J395H_S496_L002_R1.fastq.gz	2856005	420311586	41.0	10764
reads/plate1-6.1/J395H_S496_L001_R1.fastq.gz	2871704	422423010	41.0	10778
reads/plate1-6.1/J397_S128_L001_R1.fastq.gz	395469	57467170	38.5	2674
reads/plate1-6.1/J397_S128_L001_R2.fastq.gz	395469	57458417	38.4	3018
reads/plate1-6.1/J397_S128_L002_R1.fastq.gz	390007	56689718	38.4	2755
reads/plate1-6.1/J395H_S496_L002_R2.fastq.gz	2856005	420175130	40.9	15015
reads/plate1-6.1/J397_S128_L002_R2.fastq.gz	390007	56683379	38.4	3132
reads/plate1-6.1/J395_S32_L001_R1.fastq.gz	2166006	319661182	39.7	9668
reads/plate1-6.1/J395_S32_L001_R2.fastq.gz	2166006	319642859	39.7	12900
reads/plate1-6.1/J395_S32_L002_R1.fastq.gz	2142120	316223430	39.6	10023
reads/plate1-6.1/J395_S491_L001_R2.fastq.gz	1497874	225397583	40.1	3093
reads/plate1-6.1/J395_S491_L002_R1.fastq.gz	1548029	232983657	40.4	1326
reads/plate1-6.1/J395_S32_L002_R2.fastq.gz	2142120	316202374	39.6	13292
reads/plate1-6.1/J395_S491_L001_R1.fastq.gz	1497874	225414897	40.5	1051
reads/plate1-6.1/J395_S491_L002_R2.fastq.gz	1548029	232958888	40.1	3208
reads/plate1-6.1/J399_S140_L001_R1.fastq.gz	1333281	198787621	39.8	4916
reads/plate1-6.1/J399_S140_L002_R1.fastq.gz	1330505	198431706	39.8	4448
reads/plate1-6.1/J399_S140_L001_R2.fastq.gz	1333281	198777625	39.8	6796
reads/plate1-6.1/J399_S140_L002_R2.fastq.gz	1330505	198424884	39.8	6038
reads/plate1-6.1/J398_S45_L001_R1.fastq.gz	2033606	301248937	40.2	8864
reads/plate1-6.1/J398_S45_L002_R1.fastq.gz	1973334	292448833	40.1	10250
reads/plate1-6.1/J398_S45_L002_R2.fastq.gz	1973334	292420212	40.2	12130
reads/plate1-6.1/J400_S131_L001_R1.fastq.gz	1070515	159044029	39.9	2600
reads/plate1-6.1/J400_S131_L002_R1.fastq.gz	1060721	157652980	39.8	2982
reads/plate1-6.1/J400_S131_L001_R2.fastq.gz	1070515	158944644	39.7	4749
reads/plate1-6.1/J398_S45_L001_R2.fastq.gz	2033606	301222021	40.3	11334
reads/plate1-6.1/J400_S131_L002_R2.fastq.gz	1060721	157557627	39.6	4445
reads/plate1-6.1/J401_S132_L001_R2.fastq.gz	2353764	351257406	41.1	9997
reads/plate1-6.1/J401_S132_L001_R1.fastq.gz	2353764	351308008	41.2	6124
reads/plate1-6.1/J401_S132_L002_R2.fastq.gz	2347815	350420898	41.1	9695
reads/plate1-6.1/J401_S132_L002_R1.fastq.gz	2347815	350467070	41.2	5997
reads/plate1-6.1/J401b_S310_L002_R1.fastq.gz	3223611	479444060	41.0	12743
reads/plate1-6.1/J401b_S310_L001_R2.fastq.gz	3221332	478948713	41.1	17890
reads/plate1-6.1/J401b_S310_L002_R2.fastq.gz	3223611	479439962	41.1	17500
reads/plate1-6.1/J401a_S278_L001_R1.fastq.gz	3686357	548426391	41.3	12065
reads/plate1-6.1/J401b_S310_L001_R1.fastq.gz	3221332	478950258	41.1	12724
reads/plate1-6.1/J401a_S278_L002_R2.fastq.gz	3679704	547612810	41.4	17924
reads/plate1-6.1/J401a_S278_L002_R1.fastq.gz	3679704	547601906	41.3	12532
reads/plate1-6.1/J401a_S278_L001_R2.fastq.gz	3686357	548431426	41.4	17872
reads/plate1-6.1/J401c_S255_L001_R1.fastq.gz	3707491	551814661	41.2	12659
reads/plate1-6.1/J401c_S255_L001_R2.fastq.gz	3707491	551782966	41.3	18702
reads/plate1-6.1/J401c_S255_L002_R1.fastq.gz	3720571	553949022	41.2	13959
reads/plate1-6.1/J401c_S255_L002_R2.fastq.gz	3720571	553922544	41.2	19336
reads/plate1-6.1/J401d_S309_L001_R1.fastq.gz	2776216	412266623	40.7	11034
reads/plate1-6.1/J401d_S309_L002_R1.fastq.gz	2718333	403845734	40.6	11769
reads/plate1-6.1/J401d_S309_L001_R2.fastq.gz	2776216	412243727	40.7	14338
reads/plate1-6.1/J401d_S309_L002_R2.fastq.gz	2718333	403815055	40.7	14495
reads/plate1-6.1/J401e_S246_L001_R1.fastq.gz	3641087	541896749	41.2	13780
reads/plate1-6.1/J401e_S246_L002_R1.fastq.gz	3626035	539851497	41.2	13219
reads/plate1-6.1/J401e_S246_L001_R2.fastq.gz	3641087	541876518	41.2	19642
reads/plate1-6.1/J401e_S246_L002_R2.fastq.gz	3626035	539817156	41.2	18741
reads/plate1-6.1/J401g_S286_L001_R1.fastq.gz	3483508	519022761	41.0	12595
reads/plate1-6.1/J401f_S326_L001_R2.fastq.gz	3865644	575336607	41.3	18990
reads/plate1-6.1/J401g_S286_L001_R2.fastq.gz	3483508	519003006	41.2	18081
reads/plate1-6.1/J401f_S326_L002_R1.fastq.gz	3868763	576011660	41.2	12701
reads/plate1-6.1/J401f_S326_L001_R1.fastq.gz	3865644	575346363	41.2	12358
reads/plate1-6.1/J401g_S286_L002_R1.fastq.gz	3484514	519297687	41.0	14240
reads/plate1-6.1/J401f_S326_L002_R2.fastq.gz	3868763	576009531	41.3	17841
reads/plate1-6.1/J401g_S286_L002_R2.fastq.gz	3484514	519279883	41.1	18978
reads/plate1-6.1/J401h_S247_L001_R1.fastq.gz	3740999	556729660	40.8	13610
reads/plate1-6.1/J401h_S247_L002_R1.fastq.gz	3756559	559190501	40.8	14318
reads/plate1-6.1/J401h_S247_L001_R2.fastq.gz	3740999	556702195	40.9	19620
reads/plate1-6.1/J402_S101_L001_R1.fastq.gz	1085835	161425901	39.0	4163
reads/plate1-6.1/J403_S113_L001_R1.fastq.gz	957780	142334634	40.2	3330
reads/plate1-6.1/J402_S101_L002_R2.fastq.gz	1082421	160993269	39.0	5210
reads/plate1-6.1/J402_S101_L002_R1.fastq.gz	1082421	160994521	39.0	2910
reads/plate1-6.1/J402_S101_L001_R2.fastq.gz	1085835	161428499	39.0	5861
reads/plate1-6.1/J401h_S247_L002_R2.fastq.gz	3756559	559157929	40.8	19478
reads/plate1-6.1/J403_S113_L001_R2.fastq.gz	957780	142329602	40.4	4637
reads/plate1-6.1/J403_S113_L002_R1.fastq.gz	929825	138233731	40.2	3260
reads/plate1-6.1/J403_S113_L002_R2.fastq.gz	929825	138224178	40.3	4696
reads/plate1-6.1/J404_S126_L001_R1.fastq.gz	1546540	230749016	40.4	5131
reads/plate1-6.1/J404_S126_L002_R1.fastq.gz	1529406	228246853	40.3	5815
reads/plate1-6.1/J404_S126_L001_R2.fastq.gz	1546540	230725493	40.4	7326
reads/plate1-6.1/J404_S126_L002_R2.fastq.gz	1529406	228227735	40.3	8067
reads/plate1-6.1/J405_S124_L001_R1.fastq.gz	1804921	268868824	42.0	6369
reads/plate1-6.1/J405_S124_L002_R1.fastq.gz	1803332	268692618	42.0	6396
reads/plate1-6.1/J405_S124_L002_R2.fastq.gz	1803332	268672106	42.0	8999
reads/plate1-6.1/J405_S124_L001_R2.fastq.gz	1804921	268847594	42.0	8768
reads/plate1-6.1/J405b_S296_L001_R1.fastq.gz	2789400	415611506	41.3	7641
reads/plate1-6.1/J405b_S296_L002_R1.fastq.gz	2768754	412628513	41.3	7898
reads/plate1-6.1/J405b_S296_L001_R2.fastq.gz	2789400	415511742	41.4	12434
reads/plate1-6.1/J405b_S296_L002_R2.fastq.gz	2768754	412521404	41.3	11843
reads/plate1-6.1/J405c_S385_L001_R1.fastq.gz	2236512	326680841	40.6	15832
reads/plate1-6.1/J405c_S385_L001_R2.fastq.gz	2236512	326665347	40.7	18702
reads/plate1-6.1/J405c_S385_L002_R1.fastq.gz	2205209	322393011	40.6	15629
reads/plate1-6.1/J405c_S385_L002_R2.fastq.gz	2205209	322386423	40.7	19126
reads/plate1-6.1/J405a_S287_L001_R1.fastq.gz	3827313	568853876	41.2	13551
reads/plate1-6.1/J405a_S287_L001_R2.fastq.gz	3827313	568766208	41.2	19630
reads/plate1-6.1/J405a_S287_L002_R2.fastq.gz	3824175	568428763	41.2	20027
reads/plate1-6.1/J405a_S287_L002_R1.fastq.gz	3824175	568529248	41.2	14137
reads/plate1-6.1/J405d_S356_L002_R1.fastq.gz	4066112	599860815	40.7	22144
reads/plate1-6.1/J405d_S356_L001_R1.fastq.gz	4046880	596641625	40.7	20451
reads/plate1-6.1/J405d_S356_L001_R2.fastq.gz	4046880	596630678	40.8	27199
reads/plate1-6.1/J405g_S345_L001_R1.fastq.gz	1987015	291643760	39.7	15961
reads/plate1-6.1/J405g_S345_L002_R1.fastq.gz	1941183	285070644	39.6	15606
reads/plate1-6.1/J405g_S345_L002_R2.fastq.gz	1941183	285075689	39.7	17902
reads/plate1-6.1/J405d_S356_L002_R2.fastq.gz	4066112	599852067	40.7	28099
reads/plate1-6.1/J405g_S345_L001_R2.fastq.gz	1987015	291648877	39.8	18914
reads/plate1-6.1/J405f_S272_L001_R2.fastq.gz	2692041	401125944	41.2	12690
reads/plate1-6.1/J405f_S272_L001_R1.fastq.gz	2692041	401149804	41.0	8066
reads/plate1-6.1/J405f_S272_L002_R1.fastq.gz	2666948	397526412	41.0	9419
reads/plate1-6.1/J405f_S272_L002_R2.fastq.gz	2666948	397504807	41.1	13097
reads/plate1-6.1/J405e_S341_L001_R1.fastq.gz	3782579	556093745	40.3	24035
reads/plate1-6.1/J405e_S341_L002_R1.fastq.gz	3798904	558895983	40.3	22942
reads/plate1-6.1/J405e_S341_L001_R2.fastq.gz	3782579	556125127	40.3	30012
reads/plate1-6.1/J405e_S341_L002_R2.fastq.gz	3798904	558922245	40.3	28617
reads/plate1-6.1/J406a_S354_L001_R1.fastq.gz	1323858	193528518	39.6	14211
reads/plate1-6.1/J406_S103_L001_R1.fastq.gz	1776455	265447674	40.9	3567
reads/plate1-6.1/J406a_S354_L001_R2.fastq.gz	1323858	193518576	39.8	15379
reads/plate1-6.1/J406_S103_L001_R2.fastq.gz	1776455	265294609	40.6	6683
reads/plate1-6.1/J406a_S354_L002_R1.fastq.gz	1311507	191855509	39.6	13634
reads/plate1-6.1/J406_S103_L002_R2.fastq.gz	1769651	264325130	40.6	6669
reads/plate1-6.1/J406_S103_L002_R1.fastq.gz	1769651	264492623	40.9	3728
reads/plate1-6.1/J406a_S354_L002_R2.fastq.gz	1311507	191836265	39.7	15274
reads/plate1-6.1/J405i_S396_L001_R2.fastq.gz	3065284	455734813	40.5	16239
reads/plate1-6.1/J405i_S396_L001_R1.fastq.gz	3065284	455778664	40.4	11174
reads/plate1-6.1/J405i_S396_L002_R1.fastq.gz	3042513	452549100	40.4	10220
reads/plate1-6.1/J405i_S396_L002_R2.fastq.gz	3042513	452496700	40.4	14944
reads/plate1-6.1/J405h_S363_L001_R2.fastq.gz	3861835	569566826	40.8	21581
reads/plate1-6.1/J405h_S363_L002_R2.fastq.gz	3846246	567540330	40.7	21820
reads/plate1-6.1/J405h_S363_L001_R1.fastq.gz	3861835	569845891	41.0	15862
reads/plate1-6.1/J405h_S363_L002_R1.fastq.gz	3846246	567814731	40.9	16203
reads/plate1-6.1/J406e_S378_L001_R1.fastq.gz	1062042	155976209	40.6	11796
reads/plate1-6.1/J406e_S378_L001_R2.fastq.gz	1062042	155917292	40.9	13253
reads/plate1-6.1/J406e_S378_L002_R1.fastq.gz	1053857	154882675	40.6	11998
reads/plate1-6.1/J406e_S378_L002_R2.fastq.gz	1053857	154815545	40.8	13296
reads/plate1-6.1/J406c_S411_L001_R1.fastq.gz	3255553	481810851	40.8	15787
reads/plate1-6.1/J406b_S371_L001_R1.fastq.gz	3373660	504507066	41.3	4581
reads/plate1-6.1/J406c_S411_L001_R2.fastq.gz	3255553	481493430	40.6	21530
reads/plate1-6.1/J406b_S371_L001_R2.fastq.gz	3373660	503530234	40.6	10400
reads/plate1-6.1/J406b_S371_L002_R1.fastq.gz	3373555	504827152	41.2	5217
reads/plate1-6.1/J406c_S411_L002_R2.fastq.gz	3247754	480532785	40.6	21790
reads/plate1-6.1/J406c_S411_L002_R1.fastq.gz	3247754	480873298	40.7	15566
reads/plate1-6.1/J406b_S371_L002_R2.fastq.gz	3373555	503918377	40.6	9707
reads/plate1-6.1/J406d_S340_L001_R1.fastq.gz	3192139	466731912	40.5	24696
reads/plate1-6.1/J406d_S340_L002_R1.fastq.gz	3188901	466575542	40.5	25703
reads/plate1-6.1/J406d_S340_L001_R2.fastq.gz	3192139	466664823	40.5	29796
reads/plate1-6.1/J406d_S340_L002_R2.fastq.gz	3188901	466509262	40.4	30257
reads/plate1-6.1/J406f_S365_L002_R1.fastq.gz	4020373	593778696	41.0	26742
reads/plate1-6.1/J406f_S365_L001_R1.fastq.gz	4006742	591572394	41.1	24881
reads/plate1-6.1/J406f_S365_L001_R2.fastq.gz	4006742	591427740	41.0	32133
reads/plate1-6.1/J406f_S365_L002_R2.fastq.gz	4020373	593605147	41.0	33586
reads/plate1-6.1/J406g_S421_L001_R1.fastq.gz	4388853	646798905	41.0	28054
reads/plate1-6.1/J406h_S423_L001_R1.fastq.gz	3894048	574056561	40.9	21866
reads/plate1-6.1/J406h_S423_L001_R2.fastq.gz	3894048	573657535	40.7	29273
reads/plate1-6.1/J406i_S405_L001_R1.fastq.gz	4052095	596059905	40.4	24310
reads/plate1-6.1/J406g_S421_L002_R1.fastq.gz	4398437	648525221	40.9	29419
reads/plate1-6.1/J406h_S423_L002_R2.fastq.gz	3881990	572115692	40.6	29681
reads/plate1-6.1/J406i_S405_L001_R2.fastq.gz	4052095	596027116	40.4	30879
reads/plate1-6.1/J406g_S421_L001_R2.fastq.gz	4388853	646690228	40.9	35276
reads/plate1-6.1/J406h_S423_L002_R1.fastq.gz	3881990	572523913	40.9	23204
reads/plate1-6.1/J406g_S421_L002_R2.fastq.gz	4398437	648411783	40.9	36607
reads/plate1-6.1/J406i_S405_L002_R1.fastq.gz	4068960	598826078	40.4	24585
reads/plate1-6.1/J407_S143_L001_R2.fastq.gz	1875942	279864621	40.8	7568
reads/plate1-6.1/J407_S143_L001_R1.fastq.gz	1875942	279927027	41.0	4301
reads/plate1-6.1/J407_S143_L002_R1.fastq.gz	1865986	278503107	41.0	5182
reads/plate1-6.1/J408_S123_L001_R2.fastq.gz	1118171	165882042	39.8	4624
reads/plate1-6.1/J408_S123_L001_R1.fastq.gz	1118171	165946289	39.9	2830
reads/plate1-6.1/J408_S123_L002_R1.fastq.gz	1107708	164422865	39.9	3125
reads/plate1-6.1/J408_S123_L002_R2.fastq.gz	1107708	164361459	39.7	4584
reads/plate1-6.1/J407_S143_L002_R2.fastq.gz	1865986	278442424	40.8	7704
reads/plate1-6.1/J406i_S405_L002_R2.fastq.gz	4068960	598779758	40.4	30922
reads/plate1-6.1/J411_S108_L001_R1.fastq.gz	1493733	222743900	40.7	5543
reads/plate1-6.1/J411_S108_L002_R2.fastq.gz	1499727	223650259	40.7	8091
reads/plate1-6.1/J411_S108_L002_R1.fastq.gz	1499727	223688753	40.7	5855
reads/plate1-6.1/J413_S100_L001_R1.fastq.gz	921323	136553043	39.8	4003
reads/plate1-6.1/J411_S108_L001_R2.fastq.gz	1493733	222702691	40.7	8022
reads/plate1-6.1/J413_S100_L002_R2.fastq.gz	910998	135014490	39.8	5626
reads/plate1-6.1/J412_S127_L001_R2.fastq.gz	1569056	234032870	40.0	6283
reads/plate1-6.1/J412_S127_L001_R1.fastq.gz	1569056	234206267	40.3	3431
reads/plate1-6.1/J413_S100_L001_R2.fastq.gz	921323	136539929	39.8	5490
reads/plate1-6.1/J412_S127_L002_R1.fastq.gz	1556820	232465563	40.2	3122
reads/plate1-6.1/J412_S127_L002_R2.fastq.gz	1556820	232300287	39.9	5604
reads/plate1-6.1/J413_S100_L002_R1.fastq.gz	910998	135031572	39.7	4169
reads/plate1-6.1/J413a_S449_L001_R1.fastq.gz	2084068	306332397	40.0	14623
reads/plate1-6.1/J413a_S449_L002_R1.fastq.gz	1996621	293569298	40.0	13621
reads/plate1-6.1/J413a_S449_L002_R2.fastq.gz	1996621	293513066	40.1	15820
reads/plate1-6.1/J413a_S449_L001_R2.fastq.gz	2084068	306266209	40.2	17614
reads/plate1-6.1/J413_S438_L001_R1.fastq.gz	3278100	483706415	40.3	14920
reads/plate1-6.1/J413_S438_L001_R2.fastq.gz	3278100	483679863	40.3	20773
reads/plate1-6.1/J413_S438_L002_R2.fastq.gz	3250071	479649364	40.3	21459
reads/plate1-6.1/J413_S438_L002_R1.fastq.gz	3250071	479679548	40.3	16755
reads/plate1-6.1/J414_S98_L001_R1.fastq.gz	473172	70029809	40.0	3163
reads/plate1-6.1/J414_S98_L001_R2.fastq.gz	473172	70022733	40.2	3704
reads/plate1-6.1/J413c_S382_L002_R1.fastq.gz	3015149	447933863	41.0	15942
reads/plate1-6.1/J413c_S382_L001_R1.fastq.gz	3066770	455450731	41.1	17272
reads/plate1-6.1/J414_S98_L002_R1.fastq.gz	466514	69072760	40.0	3276
reads/plate1-6.1/J413c_S382_L001_R2.fastq.gz	3066770	455319001	41.1	22569
reads/plate1-6.1/J414_S98_L002_R2.fastq.gz	466514	69069076	40.1	3725
reads/plate1-6.1/J413c_S382_L002_R2.fastq.gz	3015149	447799098	41.1	20269
reads/plate1-6.1/J413f_S448_L001_R1.fastq.gz	3465912	513010971	41.0	13438
reads/plate1-6.1/J413f_S448_L002_R2.fastq.gz	3453052	511078199	40.9	21400
reads/plate1-6.1/J413f_S448_L001_R2.fastq.gz	3465912	512788310	41.0	20072
reads/plate1-6.1/J413f_S448_L002_R1.fastq.gz	3453052	511306544	41.0	15377
reads/plate1-6.1/J414a_S514_L001_R2.fastq.gz	1903555	277738404	40.5	16485
reads/plate1-6.1/J414a_S514_L002_R1.fastq.gz	1831644	267504113	40.3	14560
reads/plate1-6.1/J414a_S514_L001_R1.fastq.gz	1903555	277782810	40.3	14230
reads/plate1-6.1/J414a_S514_L002_R2.fastq.gz	1831644	267448906	40.4	17053
reads/plate1-6.1/J414_S376_L001_R1.fastq.gz	4568806	670744898	40.7	25814
reads/plate1-6.1/J414_S376_L002_R1.fastq.gz	4554792	669027777	40.7	27214
reads/plate1-6.1/J414_S376_L001_R2.fastq.gz	4568806	670635336	40.7	33464
reads/plate1-6.1/J414b_S452_L001_R2.fastq.gz	3351451	494076354	40.4	19405
reads/plate1-6.1/J416_S125_L001_R1.fastq.gz	1703032	253683091	40.4	6199
reads/plate1-6.1/J414_S376_L002_R2.fastq.gz	4554792	668899731	40.6	33926
reads/plate1-6.1/J414b_S452_L002_R1.fastq.gz	3342724	493252096	40.5	12921
reads/plate1-6.1/J416_S125_L001_R2.fastq.gz	1703032	253681703	40.4	8905
reads/plate1-6.1/J416_S125_L002_R1.fastq.gz	1700121	253305541	40.3	5829
reads/plate1-6.1/J414b_S452_L001_R1.fastq.gz	3351451	494321537	40.5	13814
reads/plate1-6.1/J414b_S452_L002_R2.fastq.gz	3342724	492997371	40.4	18527
reads/plate1-6.1/J416_S125_L002_R2.fastq.gz	1700121	253301196	40.3	8570
